Day,I_p,I_n
2020-02-05,-0.17698468455810032,0.17698468455810032
2020-02-06,-0.17501756358016005,0.17501756358016005
2020-02-07,-0.17417451173247153,0.17417451173247153
2020-02-08,-0.1724884080370944,0.1724884080370944
2020-02-09,-0.17052128705915423,0.17052128705915423
2020-02-10,-0.16883518336377676,0.16883518336377676
2020-02-11,-0.1699592524940284,0.1699592524940284
2020-02-12,-0.1665870451032739,0.1665870451032739
2020-02-13,-0.16349585499508232,0.16349585499508232
2020-02-14,-0.16068568216945342,0.16068568216945342
2020-02-15,-0.15787550934382463,0.15787550934382463
2020-02-16,-0.15309821554025557,0.15309821554025557
2020-02-17,-0.15000702543206387,0.15000702543206387
2020-02-18,-0.1460727834761837,0.1460727834761837
2020-02-19,-0.14326261065055507,0.14326261065055507
2020-02-20,-0.14185752423774056,0.14185752423774056
2020-02-21,-0.14017142054236348,0.14017142054236348
2020-02-22,-0.1396093859772376,0.1396093859772376
2020-02-23,-0.13736124771673458,0.13736124771673458
2020-02-24,-0.13595616130392008,0.13595616130392008
2020-02-25,-0.134270057608543,0.134270057608543
2020-02-26,-0.13342700576085437,0.13342700576085437
2020-02-27,-0.1314598847829142,0.1314598847829142
2020-02-28,-0.12921174652241119,0.12921174652241119
2020-02-29,-0.126963608261908,0.126963608261908
2020-03-01,-0.1216242798932134,0.1216242798932134
2020-03-02,-0.11740902065477027,0.11740902065477027
2020-03-03,-0.11263172685120126,0.11263172685120126
2020-03-04,-0.10616832935225518,0.10616832935225518
2020-03-05,-0.1005479837009976,0.1005479837009976
2020-03-06,-0.095208655332303,0.095208655332303
2020-03-07,-0.09352255163692558,0.09352255163692558
2020-03-08,-0.09296051707179998,0.09296051707179998
2020-03-09,-0.0988618800056203,0.0988618800056203
2020-03-10,-0.10139103554868628,0.10139103554868628
2020-03-11,-0.10448222565687787,0.10448222565687787
2020-03-12,-0.1084164676127582,0.1084164676127582
2020-03-13,-0.11235070956863846,0.11235070956863846
2020-03-14,-0.11600393424195576,0.11600393424195576
2020-03-15,-0.12078122804552477,0.12078122804552477
2020-03-16,-0.12724462554447108,0.12724462554447108
2020-03-17,-0.13286497119572838,0.13286497119572838
2020-03-18,-0.13876633412954886,0.13876633412954886
2020-03-19,-0.1427005760854292,0.1427005760854292
2020-03-20,-0.14579176619362078,0.14579176619362078
2020-03-21,-0.1497260081495011,0.1497260081495011
2020-03-22,-0.15281719825769277,0.15281719825769277
2020-03-23,-0.15759449206126183,0.15759449206126183
2020-03-24,-0.1601236476043276,0.1601236476043276
2020-03-25,-0.1632148377125194,0.1632148377125194
2020-03-26,-0.16574399325558517,0.16574399325558517
2020-03-27,-0.1665870451032739,0.1665870451032739
2020-03-28,-0.17024026977659143,0.17024026977659143
2020-03-29,-0.17333145988478302,0.17333145988478302
2020-03-30,-0.17698468455810032,0.17698468455810032
2020-03-31,-0.17923282281860317,0.17923282281860317
2020-04-01,-0.18513418575242366,0.18513418575242366
2020-04-02,-0.18822537586061525,0.18822537586061525
2020-04-03,-0.19047351412111854,0.19047351412111854
2020-04-04,-0.19806098075031606,0.19806098075031606
2020-04-05,-0.2053674300969511,0.2053674300969511
2020-04-06,-0.21239286216102302,0.21239286216102302
2020-04-07,-0.21717015596459174,0.21717015596459174
2020-04-08,-0.22250948433328663,0.22250948433328663
2020-04-09,-0.22700576085429244,0.22700576085429244
2020-04-10,-0.23318814107067584,0.23318814107067584
2020-04-11,-0.23993255585218484,0.23993255585218484
2020-04-12,-0.2478010397639456,0.2478010397639456
2020-04-13,-0.25538850639314314,0.25538850639314314
2020-04-14,-0.26213292117465226,0.26213292117465226
2020-04-15,-0.26859631867359857,0.26859631867359857
2020-04-16,-0.2761837853027961,0.2761837853027961
2020-04-17,-0.2863004074750596,0.2863004074750596
2020-04-18,-0.2936068568216945,0.2936068568216945
2020-04-19,-0.30063228888576643,0.30063228888576643
2020-04-20,-0.31046789377546724,0.31046789377546724
2020-04-21,-0.3183363776872278,0.3183363776872278
2020-04-22,-0.32676689616411403,0.32676689616411403
2020-04-23,-0.33716453561894066,0.33716453561894066
2020-04-24,-0.34671912322607845,0.34671912322607845
2020-04-25,-0.3554306589855276,0.3554306589855276
2020-04-26,-0.3647042293101026,0.3647042293101026
2020-04-27,-0.3711676268090487,0.3711676268090487
2020-04-28,-0.37875509343824654,0.37875509343824654
2020-04-29,-0.3849374736546298,0.3849374736546298
2020-04-30,-0.38634256006744416,0.38634256006744416
2020-05-01,-0.38971476745819866,0.38971476745819866
2020-05-02,-0.39224392300126465,0.39224392300126465
2020-05-03,-0.3908388365884503,0.3908388365884503
2020-05-04,-0.3899957847407616,0.3899957847407616
2020-05-05,-0.3905578193058874,0.3905578193058874
2020-05-06,-0.3928059575663905,0.3928059575663905
2020-05-07,-0.3942110439792048,0.3942110439792048
2020-05-08,-0.3947730785443304,0.3947730785443304
2020-05-09,-0.3950540958268933,0.3950540958268933
2020-05-10,-0.3970212168048335,0.3970212168048335
2020-05-11,-0.40179851060840244,0.40179851060840244
2020-05-12,-0.4068568216945343,0.4068568216945343
2020-05-13,-0.41191513278066605,0.41191513278066605
2020-05-14,-0.4164114093016722,0.4164114093016722
2020-05-15,-0.41894056484473796,0.41894056484473796
2020-05-16,-0.42456091049599554,0.42456091049599554
2020-05-17,-0.4290571870170017,0.4290571870170017
2020-05-18,-0.4307432907123788,0.4307432907123788
2020-05-19,-0.4324293944077562,0.4324293944077562
2020-05-20,-0.4338344808205705,0.4338344808205705
2020-05-21,-0.43467753266825915,0.43467753266825915
2020-05-22,-0.4400168610369539,0.4400168610369539
2020-05-23,-0.44704229310102583,0.44704229310102583
2020-05-24,-0.4526626387522834,0.4526626387522834
2020-05-25,-0.4591260362512295,0.4591260362512295
2020-05-26,-0.46474638190248707,0.46474638190248707
2020-05-27,-0.46755655472811586,0.46755655472811586
2020-05-28,-0.47092876211887036,0.47092876211887036
2020-05-29,-0.47149079668399607,0.47149079668399607
2020-05-30,-0.47036672755374465,0.47036672755374465
2020-05-31,-0.4683996065758045,0.4683996065758045
2020-06-01,-0.4664324855978643,0.4664324855978643
2020-06-02,-0.46362231277223565,0.46362231277223565
2020-06-03,-0.4630602782071098,0.4630602782071098
2020-06-04,-0.46025010538148103,0.46025010538148103
2020-06-05,-0.4568778979907264,0.4568778979907264
2020-06-06,-0.4526626387522834,0.4526626387522834
2020-06-07,-0.4487283967964031,0.4487283967964031
2020-06-08,-0.44451313755795985,0.44451313755795985
2020-06-09,-0.44085991288464244,0.44085991288464244
2020-06-10,-0.4363636363636364,0.4363636363636364
2020-06-11,-0.4324293944077562,0.4324293944077562
2020-06-12,-0.4329914289728819,0.4329914289728819
2020-06-13,-0.4338344808205705,0.4338344808205705
2020-06-14,-0.4335534635380076,0.4335534635380076
2020-06-15,-0.4338344808205705,0.4338344808205705
2020-06-16,-0.4321483771251933,0.4321483771251933
2020-06-17,-0.4262470141913728,0.4262470141913728
2020-06-18,-0.4195025994098638,0.4195025994098638
2020-06-19,-0.4133202191934804,0.4133202191934804
2020-06-20,-0.4065758044119714,0.4065758044119714
2020-06-21,-0.39898833778277365,0.39898833778277365
2020-06-22,-0.3905578193058874,0.3905578193058874
2020-06-23,-0.38240831811156395,0.38240831811156395
2020-06-24,-0.370886609526486,0.370886609526486
2020-06-25,-0.3610510046367853,0.3610510046367853
2020-06-26,-0.35290150344246185,0.35290150344246185
2020-06-27,-0.3441899676830126,0.3441899676830126
2020-06-28,-0.3354784319235633,0.3354784319235633
2020-06-29,-0.32648587888155123,0.32648587888155123
2020-06-30,-0.31721230855697624,0.31721230855697624
2020-07-01,-0.30821975551496417,0.30821975551496417
2020-07-02,-0.299789237038078,0.299789237038078
2020-07-03,-0.29192075312631727,0.29192075312631727
2020-07-04,-0.28461430377968244,0.28461430377968244
2020-07-05,-0.2773078544330476,0.2773078544330476
2020-07-06,-0.26831530139103554,0.26831530139103554
2020-07-07,-0.2596037656315864,0.2596037656315864
2020-07-08,-0.2500491780244485,0.2500491780244485
2020-07-09,-0.24105662498243627,0.24105662498243627
2020-07-10,-0.23290712378811304,0.23290712378811304
2020-07-11,-0.2244766053112268,0.2244766053112268
2020-07-12,-0.21688913868202894,0.21688913868202894
2020-07-13,-0.20817760292257956,0.20817760292257956
2020-07-14,-0.19946606716313062,0.19946606716313062
2020-07-15,-0.19047351412111854,0.19047351412111854
2020-07-16,-0.18401011662217223,0.18401011662217223
2020-07-17,-0.17838977097091466,0.17838977097091466
2020-07-18,-0.17220739075453126,0.17220739075453126
2020-07-19,-0.16490094140789643,0.16490094140789643
2020-07-20,-0.1567514402135731,0.1567514402135731
2020-07-21,-0.1471968526064354,0.1471968526064354
2020-07-22,-0.1362371785864831,0.1362371785864831
2020-07-23,-0.1249964872839679,0.1249964872839679
2020-07-24,-0.1151608823942673,0.1151608823942673
2020-07-25,-0.10335815652662639,0.10335815652662639
2020-07-26,-0.0921174652241114,0.0921174652241114
2020-07-27,-0.08087677392159598,0.08087677392159598
2020-07-28,-0.06401573696782359,0.06401573696782359
2020-07-29,-0.04827876914430229,0.04827876914430229
2020-07-30,-0.03169874947309248,0.03169874947309248
2020-07-31,-0.015961781649571377,0.015961781649571377
2020-08-01,-0.00022481382605019085,0.00022481382605019085
2020-08-02,0.0,0.0
2020-08-03,0.0,0.0
2020-08-04,0.0,0.0
2020-08-05,0.0,0.0
2020-08-06,0.0,0.0
2020-08-07,0.0,0.0
2020-08-08,0.0,0.0
2020-08-09,0.0,0.0
2020-08-10,0.0,0.0
2020-08-11,0.0,0.0
2020-08-12,0.0,0.0
2020-08-13,0.0,0.0
2020-08-14,0.0,0.0
2020-08-15,0.0,0.0
2020-08-16,0.0,0.0
2020-08-17,0.0,0.0
2020-08-18,0.0,0.0
2020-08-19,0.0026696641843473035,-0.0026696641843473035
2020-08-20,0.012786286356610804,-0.012786286356610804
2020-08-21,0.024026977659125898,-0.024026977659125898
2020-08-22,0.034705634396515306,-0.034705634396515306
2020-08-23,0.0436981874385273,-0.0436981874385273
2020-08-24,0.05409582689335371,-0.05409582689335371
2020-08-25,0.0639314317830546,-0.0639314317830546
2020-08-26,0.0712378811296894,-0.0712378811296894
2020-08-27,0.07826331319376131,-0.07826331319376131
2020-08-28,0.08444569341014471,-0.08444569341014471
2020-08-29,0.09287621188703091,-0.09287621188703091
2020-08-30,0.1021497822116059,-0.1021497822116059
2020-08-31,0.1119853871013067,-0.1119853871013067
2020-09-01,0.12097794014331878,-0.12097794014331878
2020-09-02,0.1327806660109596,-0.1327806660109596
2020-09-03,0.1440213573134747,-0.1440213573134747
2020-09-04,0.1443023745960376,-0.1443023745960376
2020-09-05,0.1443023745960376,-0.1443023745960376
2020-09-06,0.1423352536180975,-0.1423352536180975
2020-09-07,0.1403681326401573,-0.1403681326401573
2020-09-08,0.1375579598145284,-0.1375579598145284
2020-09-09,0.1341857524237739,-0.1341857524237739
2020-09-10,0.1291274413376422,-0.1291274413376422
2020-09-11,0.127160320359702,-0.127160320359702
2020-09-12,0.1235070956863846,-0.1235070956863846
2020-09-13,0.11929183644794131,-0.11929183644794131
2020-09-14,0.11507657720949829,-0.11507657720949829
2020-09-15,0.11310945623155819,-0.11310945623155819
2020-09-16,0.11029928340592929,-0.11029928340592929
2020-09-17,0.1091752142756778,-0.1091752142756778
2020-09-18,0.1077701278628635,-0.1077701278628635
2020-09-19,0.1066460587326121,-0.1066460587326121
2020-09-20,0.1105803006884924,-0.1105803006884924
2020-09-21,0.1133904735141211,-0.1133904735141211
2020-09-22,0.11310945623155819,-0.11310945623155819
2020-09-23,0.11479555992693538,-0.11479555992693538
2020-09-24,0.11479555992693538,-0.11479555992693538
2020-09-25,0.11704369818743851,-0.11704369818743851
2020-09-26,0.1184487846002528,-0.1184487846002528
2020-09-27,0.1206969228607559,-0.1206969228607559
2020-09-28,0.1221020092735702,-0.1221020092735702
2020-09-29,0.12435014753407328,-0.12435014753407328
2020-09-30,0.1274413376422649,-0.1274413376422649
2020-10-01,0.1285654067725163,-0.1285654067725163
2020-10-02,0.1260362512294506,-0.1260362512294506
2020-10-03,0.1251931993817618,-0.1251931993817618
2020-10-04,0.1257552339468877,-0.1257552339468877
2020-10-05,0.1254742166643248,-0.1254742166643248
2020-10-06,0.1274413376422649,-0.1274413376422649
2020-10-07,0.1280033722073907,-0.1280033722073907
2020-10-08,0.1285654067725163,-0.1285654067725163
2020-10-09,0.1302515104678936,-0.1302515104678936
2020-10-10,0.1333427005760854,-0.1333427005760854
2020-10-11,0.1372769425319657,-0.1372769425319657
2020-10-12,0.1406491499227202,-0.1406491499227202
2020-10-13,0.145707461008852,-0.145707461008852
2020-10-14,0.1493606856821694,-0.1493606856821694
2020-10-15,0.1530139103554868,-0.1530139103554868
2020-10-16,0.15526204861598988,-0.15526204861598988
2020-10-17,0.15863425600674416,-0.15863425600674416
2020-10-18,0.1625684979626245,-0.1625684979626245
2020-10-19,0.1656596880708163,-0.1656596880708163
2020-10-20,0.16987494730925953,-0.16987494730925953
2020-10-21,0.17493325839539128,-0.17493325839539128
2020-10-22,0.18336377687227753,-0.18336377687227753
2020-10-23,0.19179429534916378,-0.19179429534916378
2020-10-24,0.2002248138260502,-0.2002248138260502
2020-10-25,0.21006041871575107,-0.21006041871575107
2020-10-26,0.2187719544752,-0.2187719544752
2020-10-27,0.2243923001264578,-0.2243923001264578
2020-10-28,0.2316987494730924,-0.2316987494730924
2020-10-29,0.23816214697203872,-0.23816214697203872
2020-10-30,0.24490656175354772,-0.24490656175354772
2020-10-31,0.24996487283967947,-0.24996487283967947
2020-11-01,0.2553042012083744,-0.2553042012083744
2020-11-02,0.2598004777293803,-0.2598004777293803
2020-11-03,0.26429675425038646,-0.26429675425038646
2020-11-04,0.2687930307713924,-0.2687930307713924
2020-11-05,0.26766896164114096,-0.26766896164114096
2020-11-06,0.2730082900098354,-0.2730082900098354
2020-11-07,0.2763804974005901,-0.2763804974005901
2020-11-08,0.2783476183785303,-0.2783476183785303
2020-11-09,0.2825628776169735,-0.2825628776169735
2020-11-10,0.2853730504426022,-0.2853730504426022
2020-11-11,0.2884642405507938,-0.2884642405507938
2020-11-12,0.292679499789237,-0.292679499789237
2020-11-13,0.29661374174511734,-0.29661374174511734
2020-11-14,0.29970493185330893,-0.29970493185330893
2020-11-15,0.3022340873963749,-0.3022340873963749
2020-11-16,0.30588731206969233,-0.30588731206969233
2020-11-17,0.30785443304763227,-0.30785443304763227
2020-11-18,0.3115076577209499,-0.3115076577209499
2020-11-19,0.3143178305465786,-0.3143178305465786
2020-11-20,0.3174090206547704,-0.3174090206547704
2020-11-21,0.3219052971757763,-0.3219052971757763
2020-11-22,0.32640157369678247,-0.32640157369678247
2020-11-23,0.32949276380497405,-0.32949276380497405
2020-11-24,0.3311788675003511,-0.3311788675003511
2020-11-25,0.3342700576085429,-0.3342700576085429
2020-11-26,0.3373612477167347,-0.3373612477167347
2020-11-27,0.33904735141211195,-0.33904735141211195
2020-11-28,0.34241955880286623,-0.34241955880286623
2020-11-29,0.3446676970633693,-0.3446676970633693
2020-11-30,0.3474778698889982,-0.3474778698889982
2020-12-01,0.35281719825769287,-0.35281719825769287
2020-12-02,0.3567514402135732,-0.3567514402135732
2020-12-03,0.36152873401714203,-0.36152873401714203
2020-12-04,0.36602501053814795,-0.36602501053814795
2020-12-05,0.3710833216242799,-0.3710833216242799
2020-12-06,0.3769846845581002,-0.3769846845581002
2020-12-07,0.38119994379654365,-0.38119994379654365
2020-12-08,0.3868202894478008,-0.3868202894478008
2020-12-09,0.3899114795559926,-0.3899114795559926
2020-12-10,0.3952508079246875,-0.3952508079246875
2020-12-11,0.3969369116200645,-0.3969369116200645
2020-12-12,0.4000281017282561,-0.4000281017282561
2020-12-13,0.41435998313896305,-0.41435998313896305
2020-12-14,0.4295349163973585,-0.4295349163973585
2020-12-15,0.44358578052550235,-0.44358578052550235
2020-12-16,0.45791766193620886,-0.45791766193620886
2020-12-17,0.4722495433469158,-0.4722495433469158
2020-12-18,0.4882675284529996,-0.4882675284529996
2020-12-19,0.5037234789939582,-0.5037234789939582
2020-12-20,0.5180553604046647,-0.5180553604046647
2020-12-21,0.5323872418153717,-0.5323872418153717
2020-12-22,0.5464381059435155,-0.5464381059435155
2020-12-23,0.5616130392019107,-0.5616130392019107
2020-12-24,0.572572713221863,-0.572572713221863
2020-12-25,0.5869045946325699,-0.5869045946325699
2020-12-26,0.5995503723478994,-0.5995503723478994
2020-12-27,0.6113530982155404,-0.6113530982155404
2020-12-28,0.6237178586483068,-0.6237178586483068
2020-12-29,0.6346775326682592,-0.6346775326682592
2020-12-30,0.6467612758184627,-0.6467612758184627
2020-12-31,0.662498243641984,-0.662498243641984
2021-01-01,0.6768301250526907,-0.6768301250526907
2021-01-02,0.6922860755936489,-0.6922860755936489
2021-01-03,0.7054938878741042,-0.7054938878741042
2021-01-04,0.7192637347196855,-0.7192637347196855
2021-01-05,0.7321905297175777,-0.7321905297175777
2021-01-06,0.7468034284108471,-0.7468034284108471
2021-01-07,0.7597302234087397,-0.7597302234087397
2021-01-08,0.7720949838415063,-0.7720949838415063
2021-01-09,0.7855838134045245,-0.7855838134045245
2021-01-10,0.8004777293803567,-0.8004777293803567
2021-01-11,0.8145285935085005,-0.8145285935085005
2021-01-12,0.8263313193761415,-0.8263313193761415
2021-01-13,0.836447941548405,-0.836447941548405
2021-01-14,0.8465645637206687,-0.8465645637206687
2021-01-15,0.8592103414359982,-0.8592103414359982
2021-01-16,0.8698889981733877,-0.8698889981733877
2021-01-17,0.8786005339328367,-0.8786005339328367
2021-01-18,0.8859069832794717,-0.8859069832794717
2021-01-19,0.8929324153435436,-0.8929324153435436
2021-01-20,0.9002388646901786,-0.9002388646901786
2021-01-21,0.9055781930588732,-0.9055781930588732
2021-01-22,0.901924968385556,-0.901924968385556
2021-01-23,0.9069832794716876,-0.9069832794716876
2021-01-24,0.9120415905578195,-0.9120415905578195
2021-01-25,0.9170999016439508,-0.9170999016439508
2021-01-26,0.9215961781649568,-0.9215961781649568
2021-01-27,0.9280595756639033,-0.9280595756639033
2021-01-28,0.9277785583813404,-0.9277785583813404
2021-01-29,0.9322748349023467,-0.9322748349023467
2021-01-30,0.9331178867500353,-0.9331178867500353
2021-01-31,0.9342419558802867,-0.9342419558802867
2021-02-01,0.9353660250105383,-0.9353660250105383
2021-02-02,0.9353660250105383,-0.9353660250105383
2021-02-03,0.9362090768582271,-0.9362090768582271
2021-02-04,0.9415484052269215,-0.9415484052269215
2021-02-05,0.9446395953351133,-0.9446395953351133
2021-02-06,0.9494168891386822,-0.9494168891386822
2021-02-07,0.9527890965294364,-0.9527890965294364
2021-02-08,0.9555992693550656,-0.9555992693550656
2021-02-09,0.9620626668540112,-0.9620626668540112
2021-02-10,0.9679640297878321,-0.9679640297878321
2021-02-11,0.9741464100042153,-0.9741464100042153
2021-02-12,0.9792047210903473,-0.9792047210903473
2021-02-13,0.9848250667416044,-0.9848250667416044
2021-02-14,0.9862301531544192,-0.9862301531544192
2021-02-15,0.9876352395672335,-0.9876352395672335
2021-02-16,0.991288464240551,-0.991288464240551
2021-02-17,0.9926935506533651,-0.9926935506533651
2021-02-18,0.992974567935928,-0.992974567935928
2021-02-19,0.9949416889138681,-0.9949416889138681
2021-02-20,0.9960657580441196,-0.9960657580441196
2021-02-21,0.9966277926092452,-0.9966277926092452
2021-02-22,0.9977518617394968,-0.9977518617394968
2021-02-23,1.0,-1.0
2021-02-24,0.9960657580441196,-0.9960657580441196
2021-02-25,0.9940986370661792,-0.9940986370661792
2021-02-26,0.9839820148939159,-0.9839820148939159
2021-02-27,0.9733033581565264,-0.9733033581565264
2021-02-28,0.9645918223970772,-0.9645918223970772
2021-03-01,0.9496979064212449,-0.9496979064212449
2021-03-02,0.9452016299002389,-0.9452016299002389
2021-03-03,0.941829422509484,-0.941829422509484
2021-03-04,0.9407053533792328,-0.9407053533792328
2021-03-05,0.9359280595756639,-0.9359280595756639
2021-03-06,0.931431783054658,-0.931431783054658
2021-03-07,0.9286216102290291,-0.9286216102290291
2021-03-08,0.9269355065336516,-0.9269355065336516
2021-03-09,0.9246873682731488,-0.9246873682731488
2021-03-10,0.9190670226218912,-0.9190670226218912
2021-03-11,0.9128846424055076,-0.9128846424055076
2021-03-12,0.9067022621891244,-0.9067022621891244
2021-03-13,0.9016439511029929,-0.9016439511029929
2021-03-14,0.8977097091471125,-0.8977097091471125
2021-03-15,0.8929324153435436,-0.8929324153435436
2021-03-16,0.8861880005620346,-0.8861880005620346
2021-03-17,0.8797246030630883,-0.8797246030630883
2021-03-18,0.873261205564142,-0.873261205564142
2021-03-19,0.8690459463256992,-0.8690459463256992
2021-03-20,0.8637066179570041,-0.8637066179570041
2021-03-21,0.8592103414359982,-0.8592103414359982
2021-03-22,0.8535899957847406,-0.8535899957847406
2021-03-23,0.8465645637206687,-0.8465645637206687
2021-03-24,0.8381340452437824,-0.8381340452437824
2021-03-25,0.829422509484333,-0.829422509484333
2021-03-26,0.818743852746944,-0.818743852746944
2021-03-27,0.8111563861177462,-0.8111563861177462
2021-03-28,0.8052550231839257,-0.8052550231839257
2021-03-29,0.7993536602501055,-0.7993536602501055
2021-03-30,0.7937333145988477,-0.7937333145988477
2021-03-31,0.7892370380778417,-0.7892370380778417
2021-04-01,0.7853027961219614,-0.7853027961219614
2021-04-02,0.779963467753267,-0.779963467753267
2021-04-03,0.7763102430799491,-0.7763102430799491
2021-04-04,0.770689897428692,-0.770689897428692
2021-04-05,0.7645075172123086,-0.7645075172123086
2021-04-06,0.7600112406913024,-0.7600112406913024
2021-04-07,0.7543908950400451,-0.7543908950400451
2021-04-08,0.7493325839539131,-0.7493325839539131
2021-04-09,0.7434312210200928,-0.7434312210200928
2021-04-10,0.7364057889560209,-0.7364057889560209
2021-04-11,0.731347477869889,-0.731347477869889
2021-04-12,0.7257271322186314,-0.7257271322186314
2021-04-13,0.7203878038499367,-0.7203878038499367
2021-04-14,0.7150484754812421,-0.7150484754812421
2021-04-15,0.7111142335253617,-0.7111142335253617
2021-04-16,0.7063369397217929,-0.7063369397217929
2021-04-17,0.7021216804833494,-0.7021216804833494
2021-04-18,0.6981874385274696,-0.6981874385274696
2021-04-19,0.6928481101587747,-0.6928481101587747
2021-04-20,0.6869467472249544,-0.6869467472249544
2021-04-21,0.6821694534213854,-0.6821694534213854
2021-04-22,0.6768301250526907,-0.6768301250526907
2021-04-23,0.6703667275537444,-0.6703667275537444
2021-04-24,0.6574399325558522,-0.6574399325558522
2021-04-25,0.641421947449768,-0.641421947449768
2021-04-26,0.6254039623436842,-0.6254039623436842
2021-04-27,0.6172544611493607,-0.6172544611493607
2021-04-28,0.6116341154981029,-0.6116341154981029
2021-04-29,0.6037656315863422,-0.6037656315863422
2021-04-30,0.5961781649571447,-0.5961781649571447
2021-05-01,0.5942110439792048,-0.5942110439792048
2021-05-02,0.6015174933258394,-0.6015174933258394
2021-05-03,0.5978642686525222,-0.5978642686525222
2021-05-04,0.5973022340873964,-0.5973022340873964
2021-05-05,0.5899957847407615,-0.5899957847407615
2021-05-06,0.5883096810453841,-0.5883096810453841
2021-05-07,0.5843754390895037,-0.5843754390895037
2021-05-08,0.5877476464802585,-0.5877476464802585
2021-05-09,0.5866235773500068,-0.5866235773500068
2021-05-10,0.5854995082197556,-0.5854995082197556
2021-05-11,0.5807222144161865,-0.5807222144161865
2021-05-12,0.5781930588731206,-0.5781930588731206
2021-05-13,0.5655472811577911,-0.5655472811577911
2021-05-14,0.5509343824645214,-0.5509343824645214
2021-05-15,0.5360404664886889,-0.5360404664886889
2021-05-16,0.5188984122523534,-0.5188984122523534
2021-05-17,0.5028804271462697,-0.5028804271462697
2021-05-18,0.4846143037796824,-0.4846143037796824
2021-05-19,0.4677532668259099,-0.4677532668259099
2021-05-20,0.44414781509062795,-0.44414781509062795
2021-05-21,0.4236335534635378,-0.4236335534635378
2021-05-22,0.4008711535759448,-0.4008711535759448
2021-05-23,0.37895180553604013,-0.37895180553604013
2021-05-24,0.35590838836588445,-0.35590838836588445
2021-05-25,0.3353941267387943,-0.3353941267387943
2021-05-26,0.31544189967683023,-0.31544189967683023
2021-05-27,0.29633272446255443,-0.29633272446255443
2021-05-28,0.2755374455529014,-0.2755374455529014
2021-05-29,0.25502318392581125,-0.25502318392581125
2021-05-30,0.2316987494730924,-0.2316987494730924
2021-05-31,0.2111844878460025,-0.2111844878460025
2021-06-01,0.19123226078403818,-0.19123226078403818
2021-06-02,0.17128003372207387,-0.17128003372207387
2021-06-03,0.1516088239426722,-0.1516088239426722
2021-06-04,0.1378389770970916,-0.1378389770970916
2021-06-05,0.1223830265561332,-0.1223830265561332
2021-06-06,0.11170436981874379,-0.11170436981874379
2021-06-07,0.10018266123366579,-0.10018266123366579
2021-06-08,0.08837993536602481,-0.08837993536602481
2021-06-09,0.08163552058451598,-0.08163552058451598
2021-06-10,0.0656175354784318,-0.0656175354784318
2021-06-11,0.049599550372347784,-0.049599550372347784
2021-06-12,0.03386258254882671,-0.03386258254882671
2021-06-13,0.018687649290431305,-0.018687649290431305
2021-06-14,0.0049178024448501,-0.0049178024448501
2021-06-15,0.0,0.0
2021-06-16,0.0,0.0
2021-06-17,0.0,0.0
2021-06-18,0.0,0.0
2021-06-19,0.0,0.0
2021-06-20,0.0,0.0
2021-06-21,0.0,0.0
2021-06-22,0.0,0.0
2021-06-23,0.0,0.0
2021-06-24,0.0,0.0
2021-06-25,0.0,0.0
2021-06-26,0.0,0.0
2021-06-27,0.0,0.0
2021-06-28,0.0,0.0
2021-06-29,-0.007531263172685099,0.007531263172685099
2021-06-30,-0.019333989040325877,0.019333989040325877
2021-07-01,-0.030012645777715397,0.030012645777715397
2021-07-02,-0.04237740621048189,0.04237740621048189
2021-07-03,-0.05249402838274547,0.05249402838274547
2021-07-04,-0.060081495011943264,0.060081495011943264
2021-07-05,-0.07019811718420677,0.07019811718420677
2021-07-06,-0.08537305044260218,0.08537305044260218
2021-07-07,-0.0977378108753687,0.0977378108753687
2021-07-08,-0.11235070956863846,0.11235070956863846
2021-07-09,-0.1280876773921597,0.1280876773921597
2021-07-10,-0.14326261065055507,0.14326261065055507
2021-07-11,-0.15843754390895035,0.15843754390895035
2021-07-12,-0.17192637347196846,0.17192637347196846
2021-07-13,-0.18710130673036393,0.18710130673036393
2021-07-14,-0.20115217085850765,0.20115217085850765
2021-07-15,-0.21660812139946614,0.21660812139946614
2021-07-16,-0.23065898552760997,0.23065898552760997
2021-07-17,-0.24695798791625675,0.24695798791625675
2021-07-18,-0.26128986932696363,0.26128986932696363
2021-07-19,-0.27421666432485603,0.27421666432485603
2021-07-20,-0.29023464943094,0.29023464943094
2021-07-21,-0.30821975551496417,0.30821975551496417
2021-07-22,-0.32311367149079673,0.32311367149079673
2021-07-23,-0.3377265701840664,0.3377265701840664
2021-07-24,-0.35374455529015036,0.35374455529015036
2021-07-25,-0.3680764367008571,0.3680764367008571
2021-07-26,-0.38212730082900104,0.38212730082900104
2021-07-27,-0.39533511310945635,0.39533511310945635
2021-07-28,-0.40207952789096535,0.40207952789096535
2021-07-29,-0.40854292538991155,0.40854292538991155
2021-07-30,-0.4141632710411691,0.4141632710411691
2021-07-31,-0.41556835745398346,0.41556835745398346
2021-08-01,-0.4141632710411691,0.4141632710411691
2021-08-02,-0.4110720809329774,0.4110720809329774
2021-08-03,-0.4062947871294085,0.4062947871294085
2021-08-04,-0.40207952789096535,0.40207952789096535
2021-08-05,-0.40207952789096535,0.40207952789096535
2021-08-06,-0.4040466488689055,0.4040466488689055
2021-08-07,-0.39926935506533656,0.39926935506533656
2021-08-08,-0.3928059575663905,0.3928059575663905
2021-08-09,-0.393649009414079,0.393649009414079
2021-08-10,-0.39224392300126465,0.39224392300126465
