Day,Market_Mood
2023-03-02,-0.3474778698889982
2023-03-03,-0.33960938597723767
2023-03-04,-0.3311788675003514
2023-03-05,-0.32359140087115357
2023-03-06,-0.31628495152451885
2023-03-07,-0.30982155402557254
2023-03-08,-0.30363917380918926
2023-03-09,-0.2985808627230575
2023-03-10,-0.29717577631024317
2023-03-11,-0.2954896726148658
2023-03-12,-0.29380356891948844
2023-03-13,-0.28762118870310527
2023-03-14,-0.279190670226219
2023-03-15,-0.2724462554447099
2023-03-16,-0.2648587888155123
2023-03-17,-0.25867640859912877
2023-03-18,-0.24771673457917653
2023-03-19,-0.23731909512435012
2023-03-20,-0.22635942110439788
2023-03-21,-0.21455669523675702
2023-03-22,-0.20472109034705643
2023-03-23,-0.19629057187016996
2023-03-24,-0.1875790361107209
2023-03-25,-0.1783054657861458
2023-03-26,-0.168469860896445
2023-03-27,-0.1583532387241815
2023-03-28,-0.1490796683996065
2023-03-29,-0.14121118448784598
2023-03-30,-0.13249964872839692
2023-03-31,-0.12210200927357029
